timestamp,symbol,fundingRate
2020-05-14 16:00:00+08:00,BNBUSDT,-0.00095429
2020-05-15 00:00:00+08:00,BNBUSDT,-0.00009641
2020-05-15 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-15 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-16 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-16 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-16 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-17 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-17 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-17 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-18 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-18 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-18 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-19 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-19 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-19 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-20 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-20 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-20 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-21 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-21 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-21 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-22 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-22 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-22 16:00:00+08:00,BNBUSDT,0.00002744
2020-05-23 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-23 08:00:00+08:00,BNBUSDT,0.00009990
2020-05-23 16:00:00+08:00,BNBUSDT,0.00005223
2020-05-24 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-24 08:00:00+08:00,BNBUSDT,0.00005841
2020-05-24 16:00:00+08:00,BNBUSDT,0.00023836
2020-05-25 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-25 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-25 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-26 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-26 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-26 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-27 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-27 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-27 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-28 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-28 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-28 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-29 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-29 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-29 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-30 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-30 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-30 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-31 00:00:00+08:00,BNBUSDT,0.00000896
2020-05-31 08:00:00+08:00,BNBUSDT,0.00003531
2020-05-31 16:00:00+08:00,BNBUSDT,0.00035834
2020-06-01 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-01 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-01 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-02 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-02 08:00:00+08:00,BNBUSDT,0.00008273
2020-06-02 16:00:00+08:00,BNBUSDT,0.00150317
2020-06-03 00:00:00+08:00,BNBUSDT,0.00015673
2020-06-03 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-03 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-04 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-04 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-04 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-05 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-05 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-05 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-06 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-06 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-06 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-07 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-07 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-07 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-08 00:00:00+08:00,BNBUSDT,0.00003662
2020-06-08 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-08 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-09 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-09 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-09 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-10 00:00:00+08:00,BNBUSDT,0.00028021
2020-06-10 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-10 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-11 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-11 08:00:00+08:00,BNBUSDT,0.00003271
2020-06-11 16:00:00+08:00,BNBUSDT,0.00006225
2020-06-12 00:00:00+08:00,BNBUSDT,0.00022627
2020-06-12 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-12 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-13 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-13 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-13 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-14 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-14 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-14 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-15 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-15 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-15 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-16 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-16 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-16 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-17 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-17 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-17 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-18 00:00:00+08:00,BNBUSDT,0.00000000
